"database_id","scientificName","family","subfamily","genus","subgenus","subspecies","species","specificEpithet","infraspecificEpithet","acceptedNameUsage","taxonRank","scientificNameAuthorship","identificationQualifier","higherClassification","identificationReferences","typeStatus","previousIdentifications","verbatimIdentification","identifiedBy","dateIdentified","decimalLatitude","decimalLongitude","stateProvince","continent","locality","island","county","municipality","level0Gid","level0Name","level1Gid","level1Name","license","issue","eventDate","eventTime","day","month","year","basisOfRecord","country","type","occurrenceStatus","recordNumber","recordedBy","eventID","Location","samplingProtocol","samplingEffort","individualCount","organismQuantity","coordinatePrecision","coordinateUncertaintyInMeters","spatiallyValid","catalogNumber","gbifID","datasetID","institutionCode","datasetName","otherCatalogNumbers","occurrenceID","taxonKey","coreid","recordId","collectionID","verbatimScientificName","verbatimEventDate","associatedTaxa","associatedOrganisms","fieldNotes","sex","rights","rightsHolder","accessRights","associatedReferences","bibliographicCitation","references","informationWithheld","isDuplicateOf","hasCoordinate","hasGeospatialIssues","assertions","occurrenceYear","id","duplicateStatus","associatedOccurrences","locationRemarks","dataSource","verbatim_scientificName",".scientificName_empty",".coordinates_empty",".coordinates_outOfRange",".basisOfRecords_notStandard","countryCO","country_suggested","countryCode",".coordinates_country_inconsistent",".occurrenceAbsent",".unLicensed",".GBIFflags",".summary",".uncer_terms",".invalidName"
"Paige_data_1135592","Centris rhodopus Cockerell, 1897","Apidae","Apinae","Centris",NA,NA,"Centris rhodopus","rhodopus",NA,NA,"SPECIES","Cockerell, 1897",NA,NA,NA,NA,NA,NA,"Snelling, Roy","1951-01-01T00:00:00",35.24944,-112.1903,"Arizona","NORTH_AMERICA","Bill Williams Fork",NA,"Mohave",NA,"USA","United States","USA.3_1","Arizona","CC_BY_4_0","GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN","United states",NA,"PRESENT",NA,"Snow, Francis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"559430",658232622,NA,"KU","Snow Entomological Museum Collection",NA,"3a169891-1ed6-11e3-bfac-90b11c41863e",1342875,NA,NA,NA,"Centris rhodopus Cockerell, 1897",NA,NA,NA,NA,NA,NA,NA,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,"Kept duplicate",NA,NA,"GBIF_Apidae",NA,TRUE,TRUE,TRUE,TRUE,"United States of America",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_16196","Agapostemon tyleri Cockerell, 1917","Halictidae","Halictinae","Agapostemon",NA,NA,"Agapostemon tyleri","tyleri",NA,"Agapostemon tyleri","SPECIES","Cockerell, 1917",NA,"Animalia; Arthropoda; Insecta; Hymenoptera; Halictidae; Agapostemon",NA,NA,NA,NA,"L. Ramírez-Freire",NA,24.91804,-100.727,"Nuevo leon",NA,"Llano de la Soledad",NA,"GALEANA",NA,"MEX","Mexico","MEX.19_1","Nuevo León","CC_BY_4_0","TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;INSTITUTION_MATCH_NONE","2013/06/01 00:00:00",NA,1,6,2013,"PRESERVED_SPECIMEN","Mexico","Event","PRESENT",NA,"L. Ramírez-Freire; C. Velazco M.",NA,NA,NA,NA,1,NA,NA,NA,NA,"UANL-APO-628",1895033362,"2efa8bfe59dcdd82404e0d2e99ea5f79","FCB-UANL","Abejas silvestres (Hymenoptera: Apoidea) de la región Praderas de Tokio-El Potosí - Sierra Mazmorras - Cañón de Iturbide, Coahuila y Nuevo León, México",NA,"urn:catalog:FCB-UANL:UANL:UANL-APO-628:2efa8bfe59dcdd82404e0d2e99ea5f79",5042873,NA,NA,"191","Agapostemon tyleri Cockerell, 1917",NA,"Mutualismo: Agapostemon tyleri; Mutualismo: Agave scabra",NA,NA,"FEMALE",NA,"Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)",NA,NA,"Ramírez-Freire L. y H. Quiroz-Martínez H. 2016. Abejas silvestres (Hymenoptera: Apoidea) de la región Praderas de Tokio-El Potosí - Sierra Mazmorras - Cañón de Iturbide, Coahuila y Nuevo León, México. Facultad de Ciencias Biológicas. Universidad Autónoma de Nuevo León. Bases de datos SNIB-CONABIO, proyecto JF185. Ciudad de México",NA,NA,NA,TRUE,FALSE,NA,NA,NA,"Kept duplicate",NA,NA,"GBIF_Halictidae",NA,TRUE,TRUE,TRUE,TRUE,"Mexico","Mexico","MX",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_16175","Agapostemon tyleri Cockerell, 1917","Halictidae","Halictinae","Agapostemon",NA,NA,"Agapostemon tyleri","tyleri",NA,NA,"SPECIES","Cockerell, 1917",NA,NA,NA,NA,NA,NA,"Robert L. Minckley",NA,31.33423,-109.2367,"Arizona",NA,"30 km east of Douglas (San Bernardino National Wildlife Refuge)",NA,"Cochise County",NA,"USA","United States","USA.3_1","Arizona","CC_BY_NC_4_0","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE","2007/07/22 00:00:00",NA,22,7,2007,"PRESERVED_SPECIMEN","United states",NA,"PRESENT",NA,"N.M. Williams",NA,NA,"white pan trap",NA,NA,NA,NA,NA,NA,"SBV075069",2847337459,NA,"RLMC",NA,NA,"43ee6152-6ab6-4ad6-bd1f-d59b772ee1d3",5042873,NA,NA,"43c894af-a05d-4c92-833c-83e1ebd68701","Agapostemon tyleri Cockerell, 1917","22-Jul-07",NA,NA,NA,"MALE","http://creativecommons.org/licenses/by-nc/4.0/","Robert Minckley",NA,NA,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=43960072",NA,NA,TRUE,FALSE,NA,NA,NA,"Kept duplicate",NA,NA,"GBIF_Halictidae",NA,TRUE,TRUE,TRUE,TRUE,"United States of America",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_15542","Agapostemon tyleri Cockerell, 1917","Halictidae","Halictinae","Agapostemon",NA,NA,"Agapostemon tyleri","tyleri",NA,NA,"SPECIES","Cockerell, 1917",NA,NA,NA,NA,NA,NA,"S.J. Burrows 2013",NA,32.47146,-104.3045,"New Mexico",NA,"withheld",NA,"Eddy",NA,"USA","United States","USA.44_1","Texas","CC_BY_4_0","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN","United states",NA,"PRESENT",NA,"J.D. Herndon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVE27626",767166196,NA,"USDA-ARS",NA,NA,"767166196",5042873,NA,NA,NA,"Agapostemon tyleri Cockerell, 1917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,"Kept duplicate",NA,NA,"GBIF_Halictidae",NA,TRUE,TRUE,TRUE,TRUE,"United States of America",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_15754","Agapostemon tyleri Cockerell, 1917","Halictidae","Halictinae","Agapostemon",NA,NA,"Agapostemon tyleri","tyleri",NA,NA,"SPECIES","Cockerell, 1917",NA,NA,NA,NA,NA,NA,NA,NA,31.87607,-109.5974,"Arizona",NA,"Pearce, 14.4 kilometers east of",NA,"Cochise County",NA,"USA","United States","USA.3_1","Arizona","CC_BY_4_0","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;AMBIGUOUS_COLLECTION","1980/09/12 00:00:00",NA,12,9,1980,"PRESERVED_SPECIMEN","United states",NA,"PRESENT",NA,"E. Gorton Linsley, Juanita M. Linsley",NA,NA,NA,NA,1,NA,NA,1652,NA,"EMEC516351",1060941756,NA,"EMEC",NA,NA,"urn:catalog:EMEC:EMEC:516351",5042873,NA,NA,NA,"Agapostemon tyleri Cockerell, 1917",NA,NA,NA,NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,"http://vertnet.org/resources/norms.html",NA,NA,"http://essigdb.berkeley.edu/cgi/eme_query?bnhm_id=EMEC516351&one=T",NA,NA,TRUE,FALSE,NA,NA,NA,"Kept duplicate",NA,NA,"GBIF_Halictidae",NA,TRUE,TRUE,TRUE,TRUE,"United States of America",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_15747","Agapostemon tyleri Cockerell, 1917","Halictidae","Halictinae","Agapostemon",NA,NA,"Agapostemon tyleri","tyleri",NA,NA,"SPECIES","Cockerell, 1917",NA,NA,NA,NA,NA,NA,"Janjic, J",NA,31.92043,-109.76220000000001,"Arizona","NORTH_AMERICA","Kansas Settlements; 10 mi S",NA,"Cochise",NA,"USA","United States","USA.3_1","Arizona","CC_BY_4_0","GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY","1979/10/14 00:00:00",NA,14,10,1979,"PRESERVED_SPECIMEN","United states",NA,"PRESENT",NA,"Michener & Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1065797",658458589,NA,"KU","Snow Entomological Museum Collection",NA,"4665f277-1ed6-11e3-bfac-90b11c41863e",5042873,NA,NA,NA,"Agapostemon tyleri Cockerell, 1917",NA,"Heliomeris longifolia",NA,NA,"MALE",NA,NA,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,"Kept duplicate",NA,NA,"GBIF_Halictidae",NA,TRUE,TRUE,TRUE,TRUE,"United States of America",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_2097576","Perdita octomaculata (Say, 1824)","Andrenidae","Panurginae","Perdita",NA,NA,"Perdita octomaculata","octomaculata",NA,NA,"SUBSPECIES","(Say, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,43.46869,-71.23201,"New Hampshire",NA,"Alton Bay",NA,"Belknap",NA,"USA","United States","USA.30_1","New Hampshire","CC_BY_4_0","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE","1957/08/06 00:00:00",NA,6,8,1957,"PRESERVED_SPECIMEN","United states",NA,"PRESENT",NA,"G.H. Ferguson",NA,NA,NA,NA,NA,NA,NA,NA,NA,"153338",767226635,NA,"USDA-ARS",NA,NA,"767226635",8944379,NA,NA,NA,"Perdita octomaculata (Say, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,"Kept duplicate",NA,NA,"GBIF_Andrenidae",NA,TRUE,TRUE,TRUE,TRUE,"United States of America",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_2098083","Perdita octomaculata (Say, 1824)","Andrenidae","Panurginae","Perdita",NA,NA,"Perdita octomaculata","octomaculata",NA,NA,"SPECIES","(Say, 1824)",NA,NA,NA,NA,NA,NA,"unknown",NA,39.033,-95.31396,"Kansas","NORTH_AMERICA","Lawrence, 6 mi NW",NA,"Douglas",NA,"USA","United States","USA.17_1","Kansas","CC_BY_4_0","GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY","1979/09/09 00:00:00",NA,9,9,1979,"PRESERVED_SPECIMEN","United states",NA,"PRESENT",NA,"Michener, Charles",NA,NA,NA,NA,NA,NA,NA,NA,NA,"224486",658181176,NA,"KU","Snow Entomological Museum Collection",NA,"36f915c9-1ed6-11e3-bfac-90b11c41863e",1356526,NA,NA,NA,"Perdita octomaculata (Say, 1824)",NA,"Solidago canadensis",NA,NA,NA,NA,NA,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,"Kept duplicate",NA,NA,"GBIF_Andrenidae",NA,TRUE,TRUE,TRUE,TRUE,"United States of America",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_2097981","Perdita octomaculata (Say, 1824)","Andrenidae","Panurginae","Perdita",NA,NA,"Perdita octomaculata","octomaculata",NA,NA,"SPECIES","(Say, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,43.81483,-79.97683,NA,NA,"Gschwendtner property",NA,"Caledon",NA,"CAN","Canada","CAN.9_1","Ontario","CC_BY_4_0","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN","Canada",NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knerer-441",126223228,NA,"ROM",NA,NA,NA,1356526,NA,NA,NA,"Perdita octomaculata (Say, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,"Unique",NA,NA,"GBIF_Andrenidae",NA,TRUE,TRUE,TRUE,TRUE,"Canada","Canada","CA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_2097798","Perdita octomaculata (Say, 1824)","Andrenidae","Panurginae","Perdita",NA,NA,"Perdita octomaculata","octomaculata",NA,NA,"SPECIES","(Say, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,44.07,-83.89,"Michigan","NORTH_AMERICA","unknown",NA,"Arenac",NA,"USA","United States","USA.23_1","Michigan","CC_BY_NC_4_0","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE","1951/08/11 00:00:00",NA,11,8,1951,"PRESERVED_SPECIMEN","United states",NA,"PRESENT",NA,"Dreisbach, R.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UMMZI-99233",3009124320,NA,"UMMZ",NA,NA,"06d5e417-1941-445f-9595-96e60037d422",1356526,NA,NA,NA,"Perdita octomaculata (Say, 1824)",NA,NA,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,"Kept duplicate",NA,"County Centroid","GBIF_Andrenidae",NA,TRUE,TRUE,TRUE,TRUE,"United States of America",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_2098138","Perdita octomaculata (Say, 1824)","Andrenidae","Panurginae","Perdita",NA,NA,"Perdita octomaculata","octomaculata",NA,NA,"SPECIES","(Say, 1824)",NA,NA,NA,NA,NA,NA,"Sam Droege","2007-01-01T00:00:00",38.2034,-75.1542,"Maryland",NA,NA,NA,"Worcester","Assateague Islandand.","USA","United States","USA.21_1","Maryland","CC0_1_0","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE","2006/09/19 00:00:00",NA,19,9,2006,"PRESERVED_SPECIMEN","United states",NA,"PRESENT",NA,"Sam Droege","USGS_DRO4542",NA,"trapType:hand net; trapCount:; trapVolume:; trapColor:; trapLiquid:",NA,NA,NA,NA,25000,NA,"SamplingEventNumber:USGS_DRO4542 | SpecimenNumber:USGS_DRO065266",1456541296,NA,"BISON","USGS PWRC - Native Bee Inventory and Monitoring Lab (BIML)",NA,"USGS_DRO065266",1356526,NA,NA,"https://bison.usgs.gov/ipt/resource?r=usgs-pwrc-biml","Perdita octomaculata (Say, 1824)","StartDateTime:20060919xxxxxx; EndDateTime:20060919xxxxxx",NA,NA,"""Collected around the National Park lands on the island, 70's, sunny, collected off of some early goldenrod blooms, bacharris or iva shrub, thoroughwort, and gerardia, in general few bees apparent""","FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,"Duplicate",NA,NA,"GBIF_Andrenidae",NA,TRUE,TRUE,TRUE,TRUE,"United States of America",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Dorey_data_9557611","Agapostemon tyleri Cockerell, 1917","Halictidae","Halictinae","Agapostemon",NA,NA,"Agapostemon tyleri","tyleri",NA,NA,NA,"Cockerell, 1917",NA,"Animalia;Arthropoda;Halictidae;Halictinae;Halictini",NA,"None",NA,NA,"J. S. Ascher","2007",31.5928,-109.0673,"Arizona",NA,"Skeleton Canyon, Peloncillo Mountains",NA,"Cochise",NA,NA,NA,NA,NA,NA,NA,"1967/08/21 00:00:00",NA,21,8,1967,"PreservedSpecimen","United states",NA,NA,NA,"J. G. Rozen, G. Krueger",NA,NA,"Netting",NA,1,NA,NA,NA,NA,"AMNH_BEE 00038588",NA,"urn:uuid:13674fa4-8611-11e4-8259-0026552be7ea","AMNH","Collaborative databasing of North American bee collections within a global informatics network project",NA,"urn:uuid:83b3be66-d8e1-11e2-99a2-0026552be7ea",NA,"8961d855-bdee-4f35-a50c-52cfe4c07959",NA,NA,"Agapostemon tyleri Cockerell, 1917",NA,NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duplicate",NA,NA,"iDigBio_halictidae",NA,TRUE,TRUE,TRUE,TRUE,"United states",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Dorey_data_9871491","Agapostemon tyleri Cockerell, 1917","Halictidae","Halictinae","Agapostemon",NA,NA,"Agapostemon tyleri","tyleri",NA,NA,NA,"Cockerell, 1917",NA,"Animalia;Arthropoda;Halictidae;Halictinae;Halictini",NA,"None",NA,NA,"R. B. Roberts","1967",31.981,-109.171,"Arizona",NA,"5 mi N of Portal",NA,"Cochise",NA,NA,NA,NA,NA,NA,NA,"1957/06/30 00:00:00",NA,30,6,1957,"PreservedSpecimen","United states",NA,NA,NA,"S. Plimpton",NA,NA,"Netting",NA,1,NA,NA,NA,NA,"AMNH_BEE 00178198",NA,"urn:uuid:13674fa4-8611-11e4-8259-0026552be7ea","AMNH","Collaborative databasing of North American bee collections within a global informatics network project",NA,"urn:uuid:85c7bc02-d8e1-11e2-99a2-0026552be7ea",NA,"acb0994f-2cc0-45e2-b454-71b5eb2c4591",NA,NA,"Agapostemon tyleri Cockerell, 1917",NA,NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duplicate",NA,NA,"iDigBio_halictidae",NA,TRUE,TRUE,TRUE,TRUE,"United states",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Dorey_data_10138628","Perdita octomaculata (Say, 1824)","Andrenidae","Panurginae","Perdita",NA,NA,"Perdita octomaculata","octomaculata",NA,NA,NA,"(Say, 1824)",NA,NA,NA,NA,NA,NA,"unknown",NA,39.033,-95.31396,"Kansas","Nearctic","Lawrence, 6 mi NW",NA,"Douglas",NA,NA,NA,NA,NA,NA,NA,"1979/09/09 00:00:00",NA,9,9,1979,"PreservedSpecimen","United states",NA,NA,NA,"Michener, Charles",NA,NA,NA,NA,NA,NA,NA,NA,NA,"224499",NA,NA,"KU","Snow Entomological Museum Collection",NA,"1b30d2cc-1ed6-11e3-bfac-90b11c41863e",NA,"739c1cc6-27ea-4038-84a5-361559097569",NA,NA,"Perdita octomaculata (Say, 1824)",NA,"Solidago canadensis",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duplicate",NA,NA,"iDigBio_andrenidae",NA,TRUE,TRUE,TRUE,TRUE,"United states",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_2098308","Perdita octomaculata (Say, 1824)","Andrenidae","Panurginae","Perdita",NA,NA,"Perdita octomaculata","octomaculata",NA,NA,NA,"(Say, 1824)",NA,"Animalia;Arthropoda;Andrenidae;Panurginae;Panurgini",NA,"None",NA,NA,NA,NA,43.63527,-71.50472,"New Hampshire",NA,"Meredith",NA,"Belknap",NA,NA,NA,NA,NA,NA,NA,"1966/08/18 00:00:00",NA,18,8,1966,"PreservedSpecimen","United states",NA,NA,NA,"R. A. Morse",NA,NA,"Malaise Trap",NA,1,NA,NA,NA,NA,"CUIC_ENT 00030745",NA,"urn:uuid:13674fa4-8611-11e4-8259-0026552be7ea","CUIC","Collaborative databasing of North American bee collections within a global informatics network project",NA,"urn:uuid:8810ae9c-d8e1-11e2-99a2-0026552be7ea",NA,"5ec1dafd-ce63-4b47-84ce-e331b7716284",NA,NA,"Perdita octomaculata (Say, 1824)",NA,NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duplicate",NA,NA,"iDigBio_andrenidae",NA,TRUE,TRUE,TRUE,TRUE,"United states",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Dorey_data_10197730","Perdita octomaculata (Say, 1824)","Andrenidae","Panurginae","Perdita",NA,NA,"Perdita octomaculata","octomaculata",NA,NA,NA,"(Say, 1824)",NA,"Animalia;Arthropoda;Andrenidae;Panurginae;Panurgini",NA,"None",NA,NA,"J. S. Ascher","2013",42.79722,-73.82889,"New York",NA,"Vischer Ferry",NA,"Saratoga",NA,NA,NA,NA,NA,NA,NA,"1982/08/06 00:00:00",NA,6,8,1982,"PreservedSpecimen","United states",NA,NA,NA,"J. G. Rozen",NA,NA,"Netting",NA,1,NA,NA,NA,NA,"AMNH_BEE 00266788",NA,"urn:uuid:13674fa4-8611-11e4-8259-0026552be7ea","AMNH","Collaborative databasing of North American bee collections within a global informatics network project",NA,"urn:uuid:1075c81a-40e0-11e3-935e-0026552be7ea",NA,"f9466fb6-b7b4-4492-b936-223d8ab5219d",NA,NA,"Perdita octomaculata (Say, 1824)",NA,NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duplicate",NA,NA,"iDigBio_andrenidae",NA,TRUE,TRUE,TRUE,TRUE,"United states",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_2098478","Perdita octomaculata (Say, 1824)","Andrenidae","Panurginae","Perdita",NA,NA,"Perdita octomaculata","octomaculata",NA,NA,NA,"(Say, 1824)",NA,"Animalia;Arthropoda;Andrenidae;Panurginae;Panurgini",NA,"None",NA,NA,NA,NA,42.44056,-76.49694,"New York",NA,"Ithaca",NA,"Tompkins",NA,NA,NA,NA,NA,NA,NA,"1947/09/04 00:00:00",NA,4,9,1947,"PreservedSpecimen","United states",NA,NA,NA,"C. Robinson",NA,NA,"Netting",NA,1,NA,NA,NA,NA,"CUIC_ENT 00030160",NA,"urn:uuid:13674fa4-8611-11e4-8259-0026552be7ea","CUIC","Collaborative databasing of North American bee collections within a global informatics network project",NA,"urn:uuid:87e2d990-d8e1-11e2-99a2-0026552be7ea",NA,"6edad8a4-6d85-4117-bc0e-4c55136d3e4c",NA,NA,"Perdita octomaculata (Say, 1824)",NA,NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duplicate",NA,NA,"iDigBio_andrenidae",NA,TRUE,TRUE,TRUE,TRUE,"United states",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Paige_data_2097296","Perdita octomaculata (Say, 1824)","Andrenidae","Panurginae","Perdita",NA,NA,"Perdita octomaculata","octomaculata",NA,NA,NA,"(Say, 1824)",NA,"Animalia;Arthropoda;Andrenidae;Panurginae;Panurgini",NA,"None","Det. confirmed by J. S. Ascher in 2013",NA,"G. I. Stage",NA,41.41666,-70.93555,"Massachusetts",NA,"Cuttyhunk Island (Elizabeth Islands)",NA,"Dukes",NA,NA,NA,NA,NA,NA,NA,"2010/08/28 00:00:00",NA,28,8,2010,"PreservedSpecimen","United states",NA,NA,NA,"S. Kent",NA,NA,"Netting",NA,1,NA,NA,NA,NA,"UCMS_ENT 00063694",NA,"urn:uuid:13674fa4-8611-11e4-8259-0026552be7ea","UCMS","Collaborative databasing of North American bee collections within a global informatics network project",NA,"urn:uuid:5ed9149e-260a-11e3-935e-0026552be7ea",NA,"189aa6ae-801f-4497-b703-9dcf9d7521c8",NA,NA,"Perdita octomaculata (Say, 1824)",NA,"associated with:Solidago nemoralis",NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duplicate",NA,NA,"iDigBio_andrenidae",NA,TRUE,TRUE,TRUE,TRUE,"United states",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Dorey_data_11021380","Centris rhodopus Cockerell, 1897","Apidae","Apinae","Centris",NA,NA,"Centris rhodopus","rhodopus",NA,NA,NA,"Cockerell, 1897",NA,NA,NA,NA,NA,NA,"Snelling, Roy",NA,35.24944,-112.1903,"Arizona","Nearctic","Bill Williams Fork",NA,"Mohave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen","United states",NA,NA,NA,"Snow, Francis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"559517",NA,NA,"KU","Snow Entomological Museum Collection",NA,"35a5c09e-1ed6-11e3-bfac-90b11c41863e",NA,"057155fa-b438-4003-8bfe-d00b54700f89",NA,NA,"Centris rhodopus Cockerell, 1897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duplicate",NA,NA,"iDigBio_apidae",NA,TRUE,TRUE,TRUE,TRUE,"United states",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Dorey_data_11224551","Centris rhodopus Cockerell, 1897","Apidae","Apinae","Centris",NA,NA,"Centris rhodopus","rhodopus",NA,NA,NA,"Cockerell, 1897",NA,"Animalia;Arthropoda;Apidae;Apinae;Centridini",NA,"None",NA,NA,"J. S. Ascher","2008",32.57611,-111.325,"Arizona",NA,"Red Rock",NA,"Pinal",NA,NA,NA,NA,NA,NA,NA,"2008/08/18 00:00:00",NA,18,8,2008,"PreservedSpecimen","United states",NA,NA,NA,"J. G. Rozen, M. A. Rozen",NA,NA,"Netting",NA,1,NA,NA,NA,NA,"AMNH_BEE 00056414",NA,"urn:uuid:13674fa4-8611-11e4-8259-0026552be7ea","AMNH","Collaborative databasing of North American bee collections within a global informatics network project",NA,"urn:uuid:843238ae-d8e1-11e2-99a2-0026552be7ea",NA,"a3c5f0bf-a552-440b-a2b0-c243b0f66145",NA,NA,"Centris rhodopus Cockerell, 1897",NA,NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duplicate",NA,NA,"iDigBio_apidae",NA,TRUE,TRUE,TRUE,TRUE,"United states",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Dorey_data_11496450","Centris rhodopus Cockerell, 1897","Apidae","Apinae","Centris",NA,NA,"Centris rhodopus","rhodopus",NA,NA,NA,"Cockerell, 1897",NA,NA,NA,NA,NA,NA,"Snelling, Roy","1951",35.24944,-112.1903,"Arizona","Nearctic","Bill Williams Fork",NA,"Mohave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen","United states",NA,NA,NA,"Snow, Francis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"559431",NA,NA,"KU","Snow Entomological Museum Collection",NA,"18bbc7f8-1ed6-11e3-bfac-90b11c41863e",NA,"f2caf49e-db81-49b4-9210-ce8844fcf3d2",NA,NA,"Centris rhodopus Cockerell, 1897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duplicate",NA,NA,"iDigBio_apidae",NA,TRUE,TRUE,TRUE,TRUE,"United states",NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
